StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Zone,StationName
KA003,2020-01-28,70.62,,9.2,56.21,61.21,,2.02,8.92,10.87,0.0,0.0,,163.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-01-29,57.8,,20.19,64.24,82.3,,1.53,7.34,12.74,0.0,0.0,,138.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-01-30,39.49,,27.95,64.05,91.89,,1.47,9.06,14.49,0.0,0.0,,141.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-01-31,48.95,,9.29,55.2,63.38,,1.24,10.56,14.35,0.0,0.0,,134.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-01,57.78,,5.4,39.9,45.25,,0.84,16.46,13.77,0.0,0.0,,107.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-02,41.4,,4.05,28.9,32.88,,0.75,6.74,12.49,0.0,0.0,,113.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-03,46.44,,12.1,41.34,52.25,,0.82,8.34,8.62,0.0,0.0,,97.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-04,43.74,,18.45,45.02,63.46,,0.89,7.54,8.0,0.0,0.0,,107.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-05,39.37,,14.27,40.61,54.26,,0.66,6.99,10.13,0.0,0.0,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-06,65.17,,21.01,61.54,82.49,,0.96,6.61,13.76,0.07,0.25,,100.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-07,67.16,,10.18,47.13,57.24,,0.57,7.04,12.28,0.3,0.5,,115.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-08,61.84,,5.8,37.35,42.99,,0.52,7.14,11.7,,,,136.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-09,52.11,,3.83,29.3,33.08,,0.85,7.19,9.05,,,,114.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-10,50.86,,6.27,31.35,37.6,,1.45,7.15,7.04,,,,133.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-11,45.08,,6.51,35.34,40.28,,1.9,6.04,6.57,0.0,0.0,,151.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-12,47.73,,10.26,41.68,51.92,,0.92,7.0,7.67,,,,106.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-13,57.82,,9.75,44.01,53.7,,0.71,6.72,11.79,0.15,0.55,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-14,68.93,,15.31,55.75,70.81,,1.71,4.35,17.27,0.2,0.55,,134.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-15,84.56,,16.8,64.42,81.17,,0.81,8.91,17.31,0.37,1.04,,159.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-16,67.28,,6.53,46.16,52.98,,0.91,7.66,18.42,0.21,0.51,,154.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-17,66.89,,14.88,53.55,68.3,,1.21,7.96,17.14,0.23,0.5,,146.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-18,72.01,,10.21,53.66,63.57,,0.83,6.92,14.61,0.16,0.46,,136.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-19,306.32,,2.78,35.52,33.71,,4.27,3.06,13.16,0.14,0.25,,237.0,Poor,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-21,37.98,,6.57,36.1,42.32,,1.15,5.91,13.24,0.13,0.25,,124.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-22,49.08,,5.14,26.62,31.75,,0.61,7.71,14.47,0.11,0.19,,75.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-23,40.74,,3.82,30.74,33.18,,1.96,5.96,23.72,0.16,0.25,,77.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-24,55.79,,6.9,35.1,41.98,,0.7,7.01,12.26,0.11,0.33,,96.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-25,63.1,,11.02,56.98,66.48,,2.07,5.59,16.59,0.22,0.65,,129.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-26,148.73,,8.73,41.57,50.29,,0.55,6.32,10.36,0.13,0.47,,187.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-27,58.36,,7.39,40.55,47.9,,0.54,6.29,19.92,0.08,0.3,,269.0,Poor,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-28,54.42,,6.61,36.46,43.04,,0.73,7.27,22.73,0.08,0.23,,105.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-02-29,53.18,,2.79,24.6,27.3,,0.44,6.85,27.79,0.0,0.14,,93.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-01,389.44,,2.17,18.12,19.15,,2.0,3.66,15.2,0.01,0.0,,294.0,Poor,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-05,87.52,,14.68,63.09,77.76,,1.09,7.94,29.67,0.15,0.25,,169.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-06,68.22,,9.18,33.49,42.63,,0.61,7.31,19.65,0.05,0.48,,144.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-07,60.46,,5.42,39.57,44.72,,0.44,7.17,23.07,0.05,0.09,,111.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-08,57.09,,4.29,28.79,33.06,,0.54,7.05,22.82,0.01,0.17,,106.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-09,57.25,,5.4,33.45,38.53,,1.27,6.15,23.19,0.01,0.26,,136.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-10,58.09,,4.5,36.8,41.28,,0.63,7.64,31.17,0.01,0.54,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-11,63.48,,8.24,43.74,51.96,,0.58,8.32,29.71,0.03,0.51,,115.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-12,59.86,,13.31,54.53,65.17,,1.09,6.34,24.42,0.12,0.7,,134.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-13,56.8,,14.79,53.25,67.53,,0.78,8.03,20.08,0.28,0.41,,101.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-14,47.8,,8.13,35.08,43.16,,0.47,7.54,21.63,0.0,0.38,,95.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-15,52.85,,1.88,22.54,24.37,,0.49,7.25,30.61,0.0,0.1,,81.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-16,38.12,,4.06,20.83,24.85,,0.53,6.6,21.09,0.0,0.06,,78.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-17,39.46,,5.02,23.13,28.14,,0.55,7.58,18.76,0.0,0.07,,80.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-18,52.54,,7.03,32.84,39.85,,0.52,7.83,21.81,0.2,0.26,,76.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-19,55.1,,7.29,40.06,47.27,,0.68,8.88,31.38,0.06,0.77,,92.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-20,63.03,,1.74,28.25,29.92,,0.49,6.9,41.21,0.01,0.67,,112.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-21,64.43,,3.53,38.37,41.81,,0.67,7.67,40.13,0.15,0.89,,100.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-22,45.46,,0.96,16.49,17.23,,0.45,6.46,36.75,0.0,0.24,,106.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-23,67.55,,2.26,39.99,40.34,,1.84,2.39,33.07,0.02,0.76,,66.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-24,98.04,,3.44,35.35,33.11,,1.0,9.57,23.87,0.23,0.8,,216.0,Poor,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-25,32.88,,0.46,10.5,9.78,,0.75,5.35,32.27,0.0,0.11,,118.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-26,43.45,,0.34,9.08,8.76,,0.6,5.14,23.79,0.0,0.02,,82.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-27,35.72,,0.34,10.39,9.89,,1.05,8.81,28.42,0.0,0.02,,101.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-28,43.26,,0.58,14.91,14.21,,1.62,10.64,27.98,0.93,4.65,,140.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-29,51.48,,1.61,18.27,19.05,,1.31,9.72,25.65,1.28,5.69,,131.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-30,50.59,,1.62,17.4,17.87,,1.87,7.15,28.91,0.62,2.57,,140.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-03-31,9.78,,0.65,11.92,11.24,,1.41,5.14,34.47,0.05,0.36,,138.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-01,9.92,,0.39,13.36,12.62,,0.91,5.94,34.75,0.11,0.39,,95.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-02,9.96,,0.55,11.71,11.04,,1.51,7.5,37.85,0.08,0.38,,123.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-03,9.88,,0.44,12.41,11.73,,0.96,8.35,43.78,0.11,0.49,,111.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-04,9.89,,0.44,10.44,10.0,,0.92,8.17,43.2,0.84,3.43,,88.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-05,9.73,,0.36,11.07,10.19,,0.85,8.65,40.05,0.39,12.02,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-06,10.45,,0.5,13.7,12.25,,0.62,3.91,46.07,0.26,62.3,,68.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-07,10.08,,1.63,22.94,23.2,,0.77,5.06,41.09,0.31,32.51,,93.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-08,10.43,,2.68,24.34,26.71,,0.83,6.49,48.92,0.22,33.38,,106.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-09,10.82,,1.11,20.13,20.62,,0.84,5.93,50.44,0.13,26.11,,85.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-10,11.21,,0.6,14.37,14.13,,0.87,7.38,44.86,0.1,27.52,,82.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-11,9.64,,0.5,14.32,13.72,,0.78,7.64,40.87,2.22,30.42,,102.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-12,9.02,,1.62,17.41,17.82,,0.94,3.84,36.71,1.3,36.82,,83.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-13,13.07,,3.86,25.71,27.42,,1.21,9.26,33.28,0.48,72.09,,127.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-14,9.78,,2.8,25.1,26.28,,1.45,10.11,30.68,0.43,50.78,,130.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-15,9.67,,0.74,20.91,20.57,,1.2,11.2,34.31,0.37,32.75,,122.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-16,9.94,,0.68,17.69,17.43,,1.67,8.84,37.62,1.16,34.76,,124.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-17,9.94,,0.83,19.1,18.65,,0.95,6.1,26.99,0.59,35.92,,105.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-18,9.6,,0.22,16.27,12.15,,1.68,7.01,24.1,0.12,9.73,,145.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-19,9.76,,0.37,11.61,10.42,,0.88,11.13,18.46,0.16,1.97,,109.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-20,9.88,,0.51,9.92,9.12,,0.49,9.33,18.18,0.08,1.02,,67.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-21,9.37,,1.16,16.4,16.31,,1.43,9.13,14.04,0.13,1.56,,122.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-22,9.91,,0.24,9.86,8.07,,0.93,10.21,18.25,0.06,1.19,,121.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-23,9.95,,0.42,15.02,14.05,,0.58,10.88,19.74,0.08,1.26,,54.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-24,12.95,,1.69,19.41,19.58,,0.97,11.57,10.67,3.35,12.86,,62.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-27,10.78,,1.21,17.24,17.16,,1.1,6.95,14.12,0.21,1.28,,99.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-28,11.1,,0.68,13.09,11.75,,1.34,6.6,13.39,0.15,1.43,,134.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-29,11.14,,1.17,15.03,15.33,,0.62,3.27,12.9,0.2,1.38,,68.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-04-30,11.04,,5.44,19.46,24.07,,0.64,2.64,15.91,0.22,1.48,,72.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-01,9.75,,2.11,17.79,17.09,,0.88,,19.43,0.17,1.09,,72.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-02,10.17,,2.37,17.91,19.65,,0.75,,18.43,0.21,1.15,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-03,10.13,,3.72,18.05,19.83,,1.22,,15.65,0.38,1.21,,126.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-04,12.63,,0.63,18.0,16.33,,1.91,,20.07,0.3,1.36,,146.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-05,10.16,,0.93,17.46,17.38,,1.12,,22.67,0.08,2.01,,128.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-06,12.37,,1.24,20.91,19.67,,2.18,,20.56,0.04,0.76,,138.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-07,9.5,,1.99,17.47,19.07,,1.59,,14.41,0.07,1.19,,146.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-08,9.92,,2.65,19.24,21.55,,0.75,,13.29,0.01,1.03,,92.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-09,10.37,,1.72,16.96,18.33,,0.84,,11.97,0.05,1.16,,98.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-10,9.91,,1.55,14.82,15.98,,1.23,,12.58,0.04,0.45,,114.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-11,10.12,,1.3,13.74,14.63,,1.37,,13.18,0.0,0.41,,135.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-12,9.91,,1.43,14.25,15.39,,0.79,,11.08,0.0,0.32,,93.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-13,9.0,,2.18,16.9,17.19,,1.77,,9.1,10.29,39.07,,116.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-14,9.8,,0.83,17.38,17.32,,0.74,,12.73,1.12,7.07,,88.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-15,11.79,,1.32,12.19,12.01,,1.5,,7.96,0.37,2.57,,123.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-16,13.12,,0.93,1.97,1.75,,1.67,,10.96,0.32,2.07,,146.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-17,10.55,,0.84,0.87,1.49,,0.85,,12.91,0.21,1.58,,86.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-18,10.69,,1.34,0.99,2.01,,1.15,,16.3,,,,102.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-19,10.25,,1.06,1.46,1.9,,0.93,,14.45,,,,111.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-20,10.19,,0.96,0.91,1.58,,1.55,,13.11,,,,139.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-21,10.29,,0.86,0.97,1.56,,1.18,,14.37,,,,118.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-22,10.52,,1.03,1.11,1.65,,1.43,,16.72,0.0,0.46,,106.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-23,10.69,,0.89,0.89,1.5,,0.91,,22.5,,,,108.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-24,10.73,,1.05,0.91,1.68,,0.56,,12.05,,,,63.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-25,16.22,,2.05,3.68,5.17,,0.68,3.56,16.27,0.8,2.5,,90.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-26,22.64,,3.98,10.06,13.03,,0.74,10.22,18.86,0.8,2.5,,52.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-05-27,29.65,,4.62,10.3,13.68,,1.8,3.24,13.05,0.8,2.5,,137.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-06-27,21.37,,3.65,10.49,12.65,,1.14,4.44,13.25,0.0,0.0,,81.0,Satisfactory,Industrial,BWSSB Kadabesanahalli
KA003,2020-06-28,58.53,,3.67,10.16,12.8,,1.05,5.48,16.56,0.0,0.0,,121.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-06-29,113.87,,3.58,10.33,12.91,,0.63,5.74,16.37,0.0,0.0,,175.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-06-30,26.4,,3.55,10.25,12.78,,0.6,5.75,14.04,0.0,0.0,,176.0,Moderate,Industrial,BWSSB Kadabesanahalli
KA003,2020-07-01,21.7,,3.71,10.6,13.3,,0.87,5.48,8.13,0.0,0.0,,44.0,Good,Industrial,BWSSB Kadabesanahalli
KA004,2018-06-30,23.08,54.71,12.59,22.48,22.19,11.88,0.58,7.93,10.67,0.06,0.98,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-01,24.04,54.18,8.1,17.24,15.76,12.89,0.52,7.4,10.71,0.05,0.98,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-02,18.41,49.22,7.43,15.22,14.13,11.48,0.36,6.08,10.26,0.01,0.85,,51.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-03,24.04,61.0,9.03,16.11,15.91,11.83,0.45,7.55,7.1,0.1,0.85,,52.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-04,19.56,65.23,8.85,15.15,15.25,10.97,0.39,4.91,8.19,0.1,0.78,,65.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-05,23.45,70.04,9.36,16.01,16.13,10.79,0.49,8.18,9.0,0.1,0.76,,67.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-06,19.51,52.64,7.99,16.85,15.46,11.14,0.42,5.77,9.66,0.1,0.71,,65.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-07,17.88,41.62,6.94,17.69,15.06,10.9,0.37,6.12,11.39,0.1,0.65,,44.0,Good,Residential,Bapuji Nagar
KA004,2018-07-08,17.03,39.35,6.12,14.32,12.59,11.46,0.38,5.91,9.38,0.1,0.7,,42.0,Good,Residential,Bapuji Nagar
KA004,2018-07-09,23.43,54.76,13.48,17.88,20.48,11.96,0.51,6.95,6.01,0.1,0.77,,48.0,Good,Residential,Bapuji Nagar
KA004,2018-07-10,24.66,57.29,17.89,19.92,25.15,12.5,0.57,5.46,6.07,0.1,0.82,,58.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-11,20.04,51.71,8.7,18.41,16.86,11.53,0.4,6.88,8.09,0.1,0.75,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-12,17.58,50.1,6.63,15.44,13.6,10.39,0.39,7.15,10.0,0.1,0.6,,50.0,Good,Residential,Bapuji Nagar
KA004,2018-07-13,19.48,46.75,7.54,16.81,15.06,10.52,0.4,6.33,9.68,0.1,0.59,,49.0,Good,Residential,Bapuji Nagar
KA004,2018-07-14,19.96,53.84,8.08,16.18,15.18,10.71,0.34,6.37,8.48,0.1,0.58,,50.0,Good,Residential,Bapuji Nagar
KA004,2018-07-15,19.35,60.57,4.67,11.99,10.17,11.21,,6.97,9.16,,0.56,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-16,19.12,46.09,10.01,13.6,15.37,11.2,,8.15,5.86,,0.55,,55.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-17,,,,,,,,,,,,,46.0,Good,Residential,Bapuji Nagar
KA004,2018-07-19,18.16,48.14,5.93,15.68,13.16,10.5,0.75,10.14,11.3,,0.55,,54.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-20,18.84,51.89,5.89,16.07,13.34,10.43,0.6,9.78,13.27,,0.51,,51.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-21,21.39,55.69,5.45,17.44,13.69,10.87,0.62,7.53,14.93,0.1,0.51,,58.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-22,23.93,66.39,4.05,12.5,9.95,10.9,1.01,9.46,11.34,,0.53,,68.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-23,24.45,58.28,15.94,16.95,21.95,11.15,1.14,9.19,7.87,0.1,0.6,,75.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-24,20.16,53.89,13.53,16.41,19.72,12.39,0.84,9.29,5.9,0.1,0.69,,67.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-25,28.11,59.38,15.73,17.13,21.89,12.3,1.49,9.87,4.49,0.1,0.64,,93.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-26,22.93,58.64,13.32,17.68,20.24,11.98,0.88,8.45,5.24,0.1,0.67,,66.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-27,25.25,68.19,10.21,17.28,17.48,11.2,0.85,8.82,6.76,0.1,0.59,,69.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-28,28.85,72.01,11.56,18.98,19.49,11.6,1.01,9.65,5.56,0.1,0.63,,78.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-29,22.15,60.11,13.26,16.84,19.72,12.16,1.22,10.02,6.2,0.11,0.64,,87.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-30,25.3,67.2,17.77,18.66,24.38,11.75,1.52,9.75,5.91,0.1,0.63,,96.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-07-31,25.1,67.15,12.6,16.49,19.01,11.3,0.82,10.31,5.5,0.1,0.58,,77.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-01,26.38,68.62,20.06,21.13,27.55,11.65,1.3,10.32,5.95,0.1,0.59,,89.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-02,28.75,74.9,23.09,20.79,29.82,12.3,1.6,10.09,5.16,0.1,0.64,,99.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-03,30.58,73.11,27.64,17.82,31.95,13.6,1.95,12.06,3.96,0.11,0.66,,105.0,Moderate,Residential,Bapuji Nagar
KA004,2018-08-04,54.5,106.73,27.8,19.07,32.75,15.17,1.86,14.45,2.86,0.12,0.72,,108.0,Moderate,Residential,Bapuji Nagar
KA004,2018-08-05,30.28,81.61,21.49,14.53,25.2,13.49,2.62,10.79,4.25,0.1,0.57,,109.0,Moderate,Residential,Bapuji Nagar
KA004,2018-08-06,23.23,62.55,14.05,14.73,19.27,12.3,,8.44,6.49,0.1,0.53,,72.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-07,22.79,53.55,12.0,16.46,18.51,12.25,,9.5,6.98,0.1,0.54,,59.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-08,24.51,49.87,24.8,18.71,29.8,15.11,,9.68,3.57,0.1,0.6,,51.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-09,25.47,54.99,22.25,17.67,27.5,14.94,,7.38,4.5,0.1,0.59,,52.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-10,27.64,72.9,15.9,15.32,21.07,14.5,,10.0,4.6,0.1,0.58,,68.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-11,24.26,49.06,19.47,16.04,24.37,13.97,,7.79,4.3,0.1,0.57,,58.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-12,15.51,33.11,12.18,12.59,16.61,13.37,1.04,9.83,6.0,0.1,0.49,,47.0,Good,Residential,Bapuji Nagar
KA004,2018-08-13,16.7,32.82,17.0,13.39,20.95,12.62,0.9,9.5,3.96,,0.49,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-14,17.04,32.19,23.36,16.5,27.77,12.56,1.03,8.18,3.35,0.1,0.51,,63.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-15,17.28,35.53,17.18,14.21,21.52,12.5,1.31,8.86,4.2,0.1,0.56,,76.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-16,18.82,36.86,9.22,16.59,16.32,12.13,0.51,6.52,6.44,0.1,0.51,,48.0,Good,Residential,Bapuji Nagar
KA004,2018-08-17,30.06,66.19,9.4,15.33,15.8,12.71,0.53,7.54,5.04,0.1,0.47,,57.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-18,24.97,62.57,12.27,15.48,18.21,12.73,0.54,6.35,5.88,0.1,0.51,,56.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-19,20.46,46.77,8.74,13.34,14.21,12.25,0.46,6.07,6.94,0.1,0.46,,58.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-20,23.07,62.54,16.65,16.39,22.26,12.68,0.55,7.89,5.33,0.1,0.5,,53.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-21,25.17,57.58,9.75,15.44,16.14,12.69,0.47,8.02,5.94,0.1,0.47,,59.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-22,23.71,57.31,11.4,15.94,17.75,12.53,0.52,7.69,5.35,0.1,0.47,,60.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-23,21.03,43.5,18.91,16.8,24.32,11.97,0.58,6.99,3.82,0.1,0.5,,50.0,Good,Residential,Bapuji Nagar
KA004,2018-08-24,24.24,51.89,19.63,16.75,24.88,12.99,0.61,7.28,3.34,0.1,0.57,,51.0,Satisfactory,Residential,Bapuji Nagar
KA004,2018-08-25,30.01,68.27,25.39,18.37,30.42,12.9,0.72,7.98,2.86,0.1,0.63,,54.0,Satisfactory,Residential,Bapuji Nagar
